,index,Series,Country,Year,Value
4713,DJI,"Foreign direct investment, net inflows (% of GDP)",Djibouti,2018,5.83497309667245
4715,JOR,"Foreign direct investment, net inflows (% of GDP)",Jordan,2018,2.20177687362919
4716,DZA,"Foreign direct investment, net inflows (% of GDP)",Algeria,2018,0.838207480046885
4717,STP,"Foreign direct investment, net inflows (% of GDP)",Sao Tome and Principe,2018,5.74847846816378
4718,JAM,"Foreign direct investment, net inflows (% of GDP)",Jamaica,2018,4.92423084532786
4719,AFG,"Foreign direct investment, net inflows (% of GDP)",Afghanistan,2018,0.648439597159199
4720,MDV,"Foreign direct investment, net inflows (% of GDP)",Maldives,2018,10.8594997763163
4722,VNM,"Foreign direct investment, net inflows (% of GDP)",Viet Nam,2018,4.99828328892879
4723,AGO,"Foreign direct investment, net inflows (% of GDP)",Angola,2018,-8.29905135606258
4724,BGD,"Foreign direct investment, net inflows (% of GDP)",Bangladesh,2018,0.753510982649492
4725,TJK,"Foreign direct investment, net inflows (% of GDP)",Tajikistan,2018,2.84432481729144
4726,BDI,"Foreign direct investment, net inflows (% of GDP)",Burundi,2018,0.0369812562785432
4727,MUS,"Foreign direct investment, net inflows (% of GDP)",Mauritius,2018,3.12514163157275
4728,KHM,"Foreign direct investment, net inflows (% of GDP)",Cambodia,2018,13.0744980659541
4729,GRD,"Foreign direct investment, net inflows (% of GDP)",Grenada,2018,15.7740194007963
4730,ATG,"Foreign direct investment, net inflows (% of GDP)",Antigua and Barbuda,2018,12.7406976956017
4731,BLZ,"Foreign direct investment, net inflows (% of GDP)",Belize,2018,5.27177740625084
4732,MEX,"Foreign direct investment, net inflows (% of GDP)",Mexico,2018,3.09608321875527
4733,EGY,"Foreign direct investment, net inflows (% of GDP)",Egypt,2018,3.2602627890206
4734,CPV,"Foreign direct investment, net inflows (% of GDP)",Cabo Verde,2018,5.26572457354455
4735,MAR,"Foreign direct investment, net inflows (% of GDP)",Morocco,2018,2.78337877531639
4736,SLE,"Foreign direct investment, net inflows (% of GDP)",Sierra Leone,2018,6.13069806263831
4737,MKD,"Foreign direct investment, net inflows (% of GDP)",North Macedonia,2018,5.11494789384992
4738,TGO,"Foreign direct investment, net inflows (% of GDP)",Togo,2018,-2.54453890986984
4739,GAB,"Foreign direct investment, net inflows (% of GDP)",Gabon,2018,8.17598938908953
4740,GMB,"Foreign direct investment, net inflows (% of GDP)",Gambia,2018,4.89653694972418
4741,LAO,"Foreign direct investment, net inflows (% of GDP)",Lao People's Democratic Republic,2018,7.48564437536693
4742,MNG,"Foreign direct investment, net inflows (% of GDP)",Mongolia,2018,14.8088800078253
4743,ZMB,"Foreign direct investment, net inflows (% of GDP)",Zambia,2018,1.55231396923024
4744,ZWE,"Foreign direct investment, net inflows (% of GDP)",Zimbabwe,2018,2.10172108199503
4745,MDA,"Foreign direct investment, net inflows (% of GDP)",Moldova,2018,2.56418465494324
4746,ETH,"Foreign direct investment, net inflows (% of GDP)",Ethiopia,2018,3.98771253765884
4747,XKX,"Foreign direct investment, net inflows (% of GDP)",Kosovo,2018,4.04318903060896
4748,GHA,"Foreign direct investment, net inflows (% of GDP)",Ghana,2018,4.44140705490139
4749,CRI,"Foreign direct investment, net inflows (% of GDP)",Costa Rica,2018,4.82943871297369
4750,CIV,"Foreign direct investment, net inflows (% of GDP)",Côte d'Ivoire,2018,1.06932420831873
4751,ARM,"Foreign direct investment, net inflows (% of GDP)",Armenia,2018,2.1420476257108
4752,SDN,"Foreign direct investment, net inflows (% of GDP)",Sudan,2018,3.51269523880448
4753,COG,"Foreign direct investment, net inflows (% of GDP)",Congo,2018,31.5672219442431
4754,VCT,"Foreign direct investment, net inflows (% of GDP)",Saint Vincent and the Grenadines,2018,4.52413122238425
4755,TLS,"Foreign direct investment, net inflows (% of GDP)",Timor-Leste,2018,3.06452036802237
4756,THA,"Foreign direct investment, net inflows (% of GDP)",Thailand,2018,2.71279616840105
4758,BLR,"Foreign direct investment, net inflows (% of GDP)",Belarus,2018,2.3762618776861
4759,TUV,"Foreign direct investment, net inflows (% of GDP)",Tuvalu,2018,0.6249951575
4760,LBN,"Foreign direct investment, net inflows (% of GDP)",Lebanon,2018,4.84140308955779
4761,HND,"Foreign direct investment, net inflows (% of GDP)",Honduras,2018,5.99385418561572
4762,YEM,"Foreign direct investment, net inflows (% of GDP)",Yemen,2018,-1.30563838914082
4763,TON,"Foreign direct investment, net inflows (% of GDP)",Tonga,2018,4.07264125379581
4765,NPL,"Foreign direct investment, net inflows (% of GDP)",Nepal,2018,0.206157197973827
4766,RWA,"Foreign direct investment, net inflows (% of GDP)",Rwanda,2018,3.79771397053202
4767,COD,"Foreign direct investment, net inflows (% of GDP)",Democratic Republic of the Congo,2018,2.95904257569684
4768,MOZ,"Foreign direct investment, net inflows (% of GDP)",Mozambique,2018,11.3035749271238
4769,SLV,"Foreign direct investment, net inflows (% of GDP)",El Salvador,2018,1.58620478716365
4770,MLI,"Foreign direct investment, net inflows (% of GDP)",Mali,2018,2.73738533763003
4771,PER,"Foreign direct investment, net inflows (% of GDP)",Peru,2018,2.63824378661164
4772,GNQ,"Foreign direct investment, net inflows (% of GDP)",Equatorial Guinea,2018,3.02418449277033
4773,BTN,"Foreign direct investment, net inflows (% of GDP)",Bhutan,2018,0.108279483744831
4774,LCA,"Foreign direct investment, net inflows (% of GDP)",Saint Lucia,2018,2.21296537740549
4775,KEN,"Foreign direct investment, net inflows (% of GDP)",Kenya,2018,0.832686431508354
4776,KGZ,"Foreign direct investment, net inflows (% of GDP)",Kyrgyzstan,2018,1.74369127894699
4777,NIC,"Foreign direct investment, net inflows (% of GDP)",Nicaragua,2018,6.43059172530585
4779,PNG,"Foreign direct investment, net inflows (% of GDP)",Papua New Guinea,2018,1.27186955295438
4780,TKM,"Foreign direct investment, net inflows (% of GDP)",Turkmenistan,2018,4.89948824038576
4782,SUR,"Foreign direct investment, net inflows (% of GDP)",Suriname,2018,3.27712853284423
4783,PAK,"Foreign direct investment, net inflows (% of GDP)",Pakistan,2018,0.4877456708772
4784,PAN,"Foreign direct investment, net inflows (% of GDP)",Panama,2018,8.1122907828657
4786,MNE,"Foreign direct investment, net inflows (% of GDP)",Montenegro,2018,8.81920659816217
4787,MHL,"Foreign direct investment, net inflows (% of GDP)",Marshall Islands,2018,4.44628551663636
4788,BWA,"Foreign direct investment, net inflows (% of GDP)",Botswana,2018,1.67893797952992
4789,PHL,"Foreign direct investment, net inflows (% of GDP)",Philippines,2018,2.86833662667894
4790,TUN,"Foreign direct investment, net inflows (% of GDP)",Tunisia,2018,2.31678663612885
4791,SRB,"Foreign direct investment, net inflows (% of GDP)",Serbia,2018,8.04076379354097
4792,ECU,"Foreign direct investment, net inflows (% of GDP)",Ecuador,2018,1.29172631580123
4793,SWZ,"Foreign direct investment, net inflows (% of GDP)",Eswatini,2018,0.667293513428125
4794,MRT,"Foreign direct investment, net inflows (% of GDP)",Mauritania,2018,10.3416772427819
4795,NGA,"Foreign direct investment, net inflows (% of GDP)",Nigeria,2018,0.183821513697819
4796,SLB,"Foreign direct investment, net inflows (% of GDP)",Solomon Islands,2018,1.547066547381
4797,GTM,"Foreign direct investment, net inflows (% of GDP)",Guatemala,2018,1.2579063404773
4798,PLW,"Foreign direct investment, net inflows (% of GDP)",Palau,2018,17.7623727623728
4799,TUR,"Foreign direct investment, net inflows (% of GDP)",Türkiye,2018,1.60635213481222
4800,COM,"Foreign direct investment, net inflows (% of GDP)",Comoros,2018,0.477150042035574
4801,MWI,"Foreign direct investment, net inflows (% of GDP)",Malawi,2018,0.779423469311901
4802,AZE,"Foreign direct investment, net inflows (% of GDP)",Azerbaijan,2018,2.97794611197123
4803,COL,"Foreign direct investment, net inflows (% of GDP)",Colombia,2018,3.3808357321772
4804,ALB,"Foreign direct investment, net inflows (% of GDP)",Albania,2018,7.94635135089316
4805,LBY,"Foreign direct investment, net inflows (% of GDP)",Libya,2018,0.0
4806,DOM,"Foreign direct investment, net inflows (% of GDP)",Dominican Republic,2018,3.20786379861054
4807,GEO,"Foreign direct investment, net inflows (% of GDP)",Georgia,2018,7.41576486627716
4808,LBR,"Foreign direct investment, net inflows (% of GDP)",Liberia,2018,3.77268493884788
4809,LKA,"Foreign direct investment, net inflows (% of GDP)",Sri Lanka,2018,1.70809428811004
4810,KAZ,"Foreign direct investment, net inflows (% of GDP)",Kazakhstan,2018,0.196995407987547
4811,KIR,"Foreign direct investment, net inflows (% of GDP)",Kiribati,2018,-0.583173505916005
4812,VUT,"Foreign direct investment, net inflows (% of GDP)",Vanuatu,2018,4.10866391285911
4813,WSM,"Foreign direct investment, net inflows (% of GDP)",Samoa,2018,1.90263926906935
4814,CAF,"Foreign direct investment, net inflows (% of GDP)",Central African Republic,2018,0.810612600660747
4815,PSE,"Foreign direct investment, net inflows (% of GDP)",West Bank and Gaza Strip,2018,1.29446294401352
4816,UKR,"Foreign direct investment, net inflows (% of GDP)",Ukraine,2018,3.80087103565933
4817,TCD,"Foreign direct investment, net inflows (% of GDP)",Chad,2018,4.10075324676178
4818,IRQ,"Foreign direct investment, net inflows (% of GDP)",Iraq,2018,-2.14854834807913
4819,SEN,"Foreign direct investment, net inflows (% of GDP)",Senegal,2018,3.66762694717928
4820,ARG,"Foreign direct investment, net inflows (% of GDP)",Argentina,2018,2.232532212602
4822,MDG,"Foreign direct investment, net inflows (% of GDP)",Madagascar,2018,4.44792804733049
4823,NAM,"Foreign direct investment, net inflows (% of GDP)",Namibia,2018,1.71299267783656
4824,BRA,"Foreign direct investment, net inflows (% of GDP)",Brazil,2018,4.07745878194606
4825,MMR,"Foreign direct investment, net inflows (% of GDP)",Myanmar,2018,2.63340940138882
4826,GNB,"Foreign direct investment, net inflows (% of GDP)",Guinea-Bissau,2018,1.36670254905123
4827,IDN,"Foreign direct investment, net inflows (% of GDP)",Indonesia,2018,1.81428979693517
4828,GIN,"Foreign direct investment, net inflows (% of GDP)",Guinea,2018,2.97511257024732
4829,IRN,"Foreign direct investment, net inflows (% of GDP)",Iran,2018,0.715444232972887
4830,PRY,"Foreign direct investment, net inflows (% of GDP)",Paraguay,2018,0.541120963557666
4831,BOL,"Foreign direct investment, net inflows (% of GDP)",Bolivia,2018,0.750524780940684
4832,FJI,"Foreign direct investment, net inflows (% of GDP)",Fiji,2018,8.40046167281378
4833,UZB,"Foreign direct investment, net inflows (% of GDP)",Uzbekistan,2018,1.18686912904352
4834,CMR,"Foreign direct investment, net inflows (% of GDP)",Cameroon,2018,1.91398182081519
4835,LSO,"Foreign direct investment, net inflows (% of GDP)",Lesotho,2018,1.60071029200564
4836,BIH,"Foreign direct investment, net inflows (% of GDP)",Bosnia and Herzegovina,2018,2.98155916099728
4837,BEN,"Foreign direct investment, net inflows (% of GDP)",Benin,2018,1.36073573349143
4838,SOM,"Personal remittances, received (current US$)",Somalia,2018,1482000000.0
4839,MYS,"Personal remittances, received (current US$)",Malaysia,2018,1685578502.03885
4840,CHN,"Personal remittances, received (current US$)",China (People's Republic of),2018,24305605210.61
4841,IND,"Personal remittances, received (current US$)",India,2018,78790170928.6742
4842,NER,"Personal remittances, received (current US$)",Niger,2018,296677560.021195
4843,UGA,"Personal remittances, received (current US$)",Uganda,2018,1338053924.78985
4844,HTI,"Personal remittances, received (current US$)",Haiti,2018,2966237966.7063
4845,DMA,"Personal remittances, received (current US$)",Dominica,2018,42141418.3715478
4846,TZA,"Personal remittances, received (current US$)",Tanzania,2018,412910078.031613
4847,GUY,"Personal remittances, received (current US$)",Guyana,2018,333692746.046296
4848,BFA,"Personal remittances, received (current US$)",Burkina Faso,2018,455650092.233639
4849,ZAF,"Personal remittances, received (current US$)",South Africa,2018,929043381.126846
4850,DJI,"Personal remittances, received (current US$)",Djibouti,2018,59857867.1063071
4851,SSD,"Personal remittances, received (current US$)",South Sudan,2018,1267160000.0
4852,JOR,"Personal remittances, received (current US$)",Jordan,2018,4471971830.98592
4853,DZA,"Personal remittances, received (current US$)",Algeria,2018,1984998399.13173
4854,STP,"Personal remittances, received (current US$)",Sao Tome and Principe,2018,17776130.4760228
4855,JAM,"Personal remittances, received (current US$)",Jamaica,2018,2501614918.92378
4856,AFG,"Personal remittances, received (current US$)",Afghanistan,2018,803546453.786557
4857,MDV,"Personal remittances, received (current US$)",Maldives,2018,4217838.30868709
4859,VNM,"Personal remittances, received (current US$)",Viet Nam,2018,16000000000.0
4860,AGO,"Personal remittances, received (current US$)",Angola,2018,1579247.15
4861,BGD,"Personal remittances, received (current US$)",Bangladesh,2018,15566241930.3078
4862,TJK,"Personal remittances, received (current US$)",Tajikistan,2018,2183340530.606
4863,BDI,"Personal remittances, received (current US$)",Burundi,2018,48328631.779466
4864,MUS,"Personal remittances, received (current US$)",Mauritius,2018,244621262.470942
4865,KHM,"Personal remittances, received (current US$)",Cambodia,2018,1431304827.19167
4866,GRD,"Personal remittances, received (current US$)",Grenada,2018,47993599.7945034
4867,ATG,"Personal remittances, received (current US$)",Antigua and Barbuda,2018,32768265.3234986
4868,BLZ,"Personal remittances, received (current US$)",Belize,2018,92512738.7840346
4869,MEX,"Personal remittances, received (current US$)",Mexico,2018,35768416627.0
4870,EGY,"Personal remittances, received (current US$)",Egypt,2018,25515700000.0
4871,CPV,"Personal remittances, received (current US$)",Cabo Verde,2018,234507466.969779
4872,MAR,"Personal remittances, received (current US$)",Morocco,2018,6919419947.6764
4873,SLE,"Personal remittances, received (current US$)",Sierra Leone,2018,73207824.6180989
4874,MKD,"Personal remittances, received (current US$)",North Macedonia,2018,379189933.0
4875,TGO,"Personal remittances, received (current US$)",Togo,2018,450814504.645692
4876,GAB,"Personal remittances, received (current US$)",Gabon,2018,14000000.0
4877,GMB,"Personal remittances, received (current US$)",Gambia,2018,212034736.09746
4878,LAO,"Personal remittances, received (current US$)",Lao People's Democratic Republic,2018,239879526.990446
4879,MNG,"Personal remittances, received (current US$)",Mongolia,2018,440554140.269688
4880,ZMB,"Personal remittances, received (current US$)",Zambia,2018,106965625.944343
4881,ZWE,"Personal remittances, received (current US$)",Zimbabwe,2018,1427703019.441
4882,MDA,"Personal remittances, received (current US$)",Moldova,2018,1837930000.0
4883,ETH,"Personal remittances, received (current US$)",Ethiopia,2018,436325463.090782
4884,XKX,"Personal remittances, received (current US$)",Kosovo,2018,1235727938.31153
4885,GHA,"Personal remittances, received (current US$)",Ghana,2018,3520566623.36832
4886,CRI,"Personal remittances, received (current US$)",Costa Rica,2018,533509663.136669
4887,CIV,"Personal remittances, received (current US$)",Côte d'Ivoire,2018,332046729.961811
4888,ARM,"Personal remittances, received (current US$)",Armenia,2018,1487814907.95282
4889,SDN,"Personal remittances, received (current US$)",Sudan,2018,425214350.607035
4890,COG,"Personal remittances, received (current US$)",Congo,2018,0.0
4891,VCT,"Personal remittances, received (current US$)",Saint Vincent and the Grenadines,2018,46339285.4177071
4892,TLS,"Personal remittances, received (current US$)",Timor-Leste,2018,96320932.1295606
4893,THA,"Personal remittances, received (current US$)",Thailand,2018,7466081911.79321
4894,SYR,"Personal remittances, received (current US$)",Syrian Arab Republic,2018,0.0
4895,BLR,"Personal remittances, received (current US$)",Belarus,2018,1445800000.0
4896,TUV,"Personal remittances, received (current US$)",Tuvalu,2018,2670024.95447656
4897,LBN,"Personal remittances, received (current US$)",Lebanon,2018,6977962173.6873
4898,HND,"Personal remittances, received (current US$)",Honduras,2018,4776545983.26965
4899,YEM,"Personal remittances, received (current US$)",Yemen,2018,0.0
4900,TON,"Personal remittances, received (current US$)",Tonga,2018,183435131.742743
4902,NPL,"Personal remittances, received (current US$)",Nepal,2018,8286629516.1521
4903,RWA,"Personal remittances, received (current US$)",Rwanda,2018,260511615.550822
4904,COD,"Personal remittances, received (current US$)",Democratic Republic of the Congo,2018,1822706175.76018
4905,MOZ,"Personal remittances, received (current US$)",Mozambique,2018,296070198.903315
4906,SLV,"Personal remittances, received (current US$)",El Salvador,2018,5391738701.98946
